date,subject,circular_no,link,source_url,scraped_at
2026-04-01,"Master Direction on Incentives for Currency Distribution and Exchange and Penalties / Penal Provisions for Bank Branches and Currency Chests for Deficiency in Rendering Customer Service and Reporting of Transactions / Balances ( Updated as on May 27, 2026 )",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13360,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:19.653133+00:00
2026-04-21,"Digital Payments – E-mandate Framework, 2026",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13374,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:19.653133+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Undertaking of Financial Services) Directions, 2025 (Updated as on April 27, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12984,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Prudential Norms on Capital Adequacy) Directions, 2025 (Updated as on March 10, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12983,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions– Resource Raising Norms) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12982,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Credit Facilities) Directions, 2025 (updated as on April 1, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12981,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Credit Information Reporting) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12980,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Credit Risk Management) Directions, 2025 (Updated as on April 01, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12979,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Concentration Risk Management) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12978,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Transfer and Distribution of Credit Risk) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12977,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Securitisation Transactions) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12976,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Classification, Valuation and Operation of Investment Portfolio) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12975,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Asset Liability Management) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12974,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Income Recognition, Asset Classification and Provisioning) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12973,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Resolution of Stressed Assets) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12972,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Treatment of Wilful Defaulters and Large Defaulters) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12971,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Financial Statements: Presentation and Disclosures) Directions, 2025 (Updated as on April 1, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12970,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Know Your Customer) Directions, 2025 (Updated as on December 29, 2025)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12969,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Responsible Business Conduct) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12968,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Managing Risks in Outsourcing) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12967,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (All India Financial Institutions – Miscellaneous) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12966,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Asset Reconstruction Companies) Directions, 2025 (Updated as on March 10, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12930,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Asset Reconstruction Companies – Credit Information Reporting) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12929,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Asset Reconstruction Companies – Treatment of Wilful Defaulters and Large Defaulters) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12928,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Asset Reconstruction Companies – Know Your Customer) Directions, 2025 (Updated as on December 29, 2025)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12927,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Universal Banks – Licensing) Guidelines, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13168,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Setting Up of Wholly Owned Subsidiaries by Foreign Banks) Guidelines, 2025 (Updated as on April 1, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13167,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Acquisition and Holding of Shares or Voting Rights) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13166,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Voluntary Amalgamation) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13165,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks - Branch Authorisation) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13164,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Digital Banking Channels Authorisation) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13163,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Undertaking of Financial Services) Directions, 2025 (Updated as on April 27, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13162,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks - Governance) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13161,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Directions, 2025 (Updated as on January 22, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13160,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks - Prudential Norms on Capital Adequacy) Directions, 2025 (Updated as on May 18, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13159,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Resource Raising Norms) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13158,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Interest Rate on Deposits) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13157,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Credit Facilities) Directions, 2025 (Updated as on April 01, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13156,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Credit Cards and Debit Cards: Issuance and Conduct) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13155,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Credit Information Reporting) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13154,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Credit Risk Management) Directions, 2025 (Updated as on April 01, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13153,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Concentration Risk Management) Directions, 2025 (Updated as on April 01, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13152,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks - Transfer and Distribution of Credit Risk) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13151,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Securitisation Transactions) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13150,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Interest Rates on Advances) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13149,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Classification, Valuation and Operation of Investment Portfolio) Directions, 2025 (Updated as on May 18, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13148,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Asset Liability Management) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13147,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Income Recognition, Asset Classification and Provisioning) Directions, 2025 (Updated as on January 01, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13146,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Resolution of Stressed Assets) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13145,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Treatment of Wilful Defaulters and Large Defaulters) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13144,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks - Financial Statements: Presentation and Disclosures) Directions, 2025 (Updated as on May 18, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13143,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Know Your Customer) Directions, 2025 (Updated as on December 29, 2025)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13141,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Responsible Business Conduct) Directions, 2025 (Updated as on April 1, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13140,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Managing Risks in Outsourcing) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13139,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks - Climate Finance and Management of Climate Change Risks) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13138,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Forthcoming Instructions) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13137,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Commercial Banks – Miscellaneous) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13136,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Credit Information Companies) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12926,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Credit Information Companies – Managing Risks in Outsourcing) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=12925,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Acquisition and Holding of Shares or Voting Rights) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13086,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Voluntary Amalgamation) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13085,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Branch Authorisation) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13084,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Digital Banking Channels Authorisation) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13083,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Governance) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13082,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Directions, 2025 (Updated as on January 22, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13081,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Prudential Norms on Capital Adequacy) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13080,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Interest Rate on Deposits) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13079,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Credit Facilities) Directions, 2025 (Updated as on April 01, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13078,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Debit Cards: Issuance and Conduct) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13077,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Credit Information Reporting) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13076,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Credit Risk Management) Directions, 2025 (Updated as on April 01, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13075,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Concentration Risk Management) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13074,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Transfer and Distribution of Credit Risk) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13073,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Interest Rates on Advances) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13072,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Classification, Valuation and Operation of Investment Portfolio) Directions, 2025 (Updated as on May 18, 2026)",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13071,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Asset Liability Management) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13070,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Income Recognition, Asset Classification and Provisioning) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13069,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Resolution of Stressed Assets) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13068,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
2025-11-28,"Reserve Bank of India (Local Area Banks – Treatment of Wilful Defaulters and Large Defaulters) Directions, 2025",,https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=13067,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2026-05-30T10:42:21.716847+00:00
